Record Length,2.500000e+03,,   0.034080000000,   0.00000,
Sample Interval,2.000000e-06,,   0.034082000000,   0.08000,
Trigger Point,-1.704000000000e+04,,   0.034084000000,   0.00000,
,,,   0.034086000000,   0.08000,
,,,   0.034088000000,   0.00000,
,,,   0.034090000000,   0.00000,
Source,CH1,,   0.034092000000,   0.00000,
Vertical Units,V,,   0.034094000000,   0.00000,
Vertical Scale,2.000000e+00,,   0.034096000000,   0.00000,
Vertical Offset,-1.600000e-01,,   0.034098000000,   0.00000,
Horizontal Units,s,,   0.034100000000,   0.08000,
Horizontal Scale,5.000000e-04,,   0.034102000000,   0.00000,
Pt Fmt,Y,,   0.034104000000,   0.08000,
Yzero,0.000000e+00,,   0.034106000000,   0.00000,
Probe Atten,1.000000e+01,,   0.034108000000,   0.00000,
Model Number,TDS2014C,,   0.034110000000,   0.00000,
Serial Number,C011672,,   0.034112000000,   0.00000,
Firmware Version,FV:v24.09,,   0.034114000000,   0.00000,
,,,0.034116000000,   0.00000,
,,,0.034118000000,   0.00000,
,,,0.034120000000,   0.00000,
,,,0.034122000000,   0.00000,
,,,0.034124000000,   0.00000,
,,,0.034126000000,   0.00000,
,,,0.034128000000,   0.00000,
,,,0.034130000000,   0.00000,
,,,0.034132000000,   0.00000,
,,,0.034134000000,   0.00000,
,,,0.034136000000,   0.00000,
,,,0.034138000000,   0.00000,
,,,0.034140000000,   0.00000,
,,,0.034142000000,   0.00000,
,,,0.034144000000,   0.00000,
,,,0.034146000000,   0.00000,
,,,0.034148000000,   0.00000,
,,,0.034150000000,   0.00000,
,,,0.034152000000,   0.00000,
,,,0.034154000000,   0.00000,
,,,0.034156000000,   0.00000,
,,,0.034158000000,   0.00000,
,,,0.034160000000,   0.00000,
,,,0.034162000000,   0.00000,
,,,0.034164000000,   0.00000,
,,,0.034166000000,   0.00000,
,,,0.034168000000,   0.00000,
,,,0.034170000000,   0.00000,
,,,0.034172000000,   0.00000,
,,,0.034174000000,   0.00000,
,,,0.034176000000,   0.00000,
,,,0.034178000000,   0.00000,
,,,0.034180000000,   0.00000,
,,,0.034182000000,   0.00000,
,,,0.034184000000,   0.00000,
,,,0.034186000000,   0.00000,
,,,0.034188000000,   0.08000,
,,,0.034190000000,   0.00000,
,,,0.034192000000,   0.00000,
,,,0.034194000000,   0.00000,
,,,0.034196000000,   0.00000,
,,,0.034198000000,   0.00000,
,,,0.034200000000,   0.08000,
,,,0.034202000000,   0.08000,
,,,0.034204000000,   0.00000,
,,,0.034206000000,   0.00000,
,,,0.034208000000,   0.00000,
,,,0.034210000000,   0.00000,
,,,0.034212000000,   0.00000,
,,,0.034214000000,   0.00000,
,,,0.034216000000,   0.00000,
,,,0.034218000000,   0.00000,
,,,0.034220000000,   0.00000,
,,,0.034222000000,   0.00000,
,,,0.034224000000,   0.00000,
,,,0.034226000000,   0.00000,
,,,0.034228000000,   0.00000,
,,,0.034230000000,   0.00000,
,,,0.034232000000,   0.08000,
,,,0.034234000000,   0.00000,
,,,0.034236000000,   0.00000,
,,,0.034238000000,   0.00000,
,,,0.034240000000,   0.08000,
,,,0.034242000000,   0.00000,
,,,0.034244000000,   0.00000,
,,,0.034246000000,   0.00000,
,,,0.034248000000,   0.00000,
,,,0.034250000000,   0.00000,
,,,0.034252000000,   0.08000,
